Date,RS3,OSRS,Total
1609907797000,33837,83589,117426
1609908097000,33537,82658,116195
1609908397000,33090,81869,114959
1609908697000,32693,81358,114051
1609908996000,32452,80271,112723
1609909297000,32079,79424,111503
1609909597000,31590,78443,110033
1609909897000,30993,77630,108623
1609910198000,30648,76551,107199
1609910497000,30291,75771,106062
1609910797000,30016,74969,104985
1609911097000,29639,74058,103697
1609911397000,29242,73489,102731
1609911699000,28918,72904,101822
1609911996000,28620,72381,101001
1609912297000,28441,71679,100120
1609912597000,28063,70865,98928
1609912897000,27631,69681,97312
1609913197000,27267,68328,95595
1609913497000,26981,67526,94507
1609913797000,26713,66682,93395
1609914097000,26493,65938,92431
1609914397000,26259,65133,91392
1609914697000,25952,64207,90159
1609914996000,25767,63332,89099
1609915297000,25495,62459,87954
1609915607000,25257,61752,87009
1609915897000,25009,60895,85904
1609916196000,24809,60112,84921
1609916497000,24747,59221,83968
1609916797000,24606,58536,83142
1609917097000,23268,59294,82562
1609917397000,22548,59100,81648
1609917697000,22519,56851,79370
1609917999000,22407,56101,78508
1609918297000,22327,56500,78827
1609918597000,22293,57429,79722
1609918898000,22265,57347,79612
1609919197000,22268,56990,79258
1609919497000,22288,56530,78818
1609919799000,22187,56016,78203
1609920097000,22100,55868,77968
1609920397000,21968,55320,77288
1609920697000,21908,54892,76800
1609920997000,21909,54754,76663
1609921297000,21984,54291,76275
1609921597000,22011,54157,76168
1609921897000,22128,53929,76057
1609922197000,22112,53823,75935
1609922497000,22090,53966,76056
1609922797000,22013,53758,75771
1609923097000,22003,53065,75068
1609923397000,21984,53604,75588
1609923702000,21981,53273,75254
1609923998000,21951,53450,75401
1609924296000,21992,53495,75487
1609924597000,22130,53722,75852
1609924896000,22115,53881,75996
1609925197000,22144,54177,76321
1609925498000,22217,53632,75849
1609925797000,22332,54149,76481
1609926097000,22418,54200,76618
1609926397000,22528,54404,76932
1609926696000,22655,54539,77194
1609926997000,22859,54637,77496
1609927297000,23027,54882,77909
1609927597000,23100,53628,76728
1609927897000,23242,53943,77185
1609928197000,23378,54117,77495
1609928510000,23500,53849,77349
1609928796000,23637,54464,78101
1609929097000,23764,54656,78420
1609929397000,24040,54817,78857
1609929697000,24180,55245,79425
1609929997000,24327,54888,79215
1609930296000,24405,55469,79874
1609930597000,23704,56366,80070
1609930897000,23743,56286,80029
1609931197000,23868,56399,80267
1609931496000,23981,56387,80368
1609931797000,24077,56664,80741
1609932097000,24125,56446,80571
1609932397000,24291,56471,80762
1609932697000,24453,56772,81225
1609932997000,24558,56885,81443
1609933297000,24720,57270,81990
1609933597000,24862,56756,81618
1609933897000,25108,55920,81028
1609934197000,25293,55389,80682
1609934497000,25609,54671,80280
1609934797000,25785,53252,79037
1609935096000,26041,50383,76424
1609935397000,26387,9345,35732
1609935697000,26656,26192,52848
1609935997000,26852,33989,60841
1609936297000,27069,38799,65868
1609936603000,27361,42832,70193
1609936897000,27604,45886,73490
1609937197000,27902,48444,76346
1609937497000,28167,50686,78853
1609937797000,28476,53994,82470
1609938107000,28664,56431,85095
1609938397000,27910,57886,85796
1609938697000,28193,59325,87518
1609938997000,28399,60820,89219
1609939297000,28549,62197,90746
1609939597000,28601,63143,91744
1609939897000,28888,63169,92057
1609940197000,29139,64795,93934
1609940497000,29514,65935,95449
1609940797000,29872,66963,96835
1609941097000,30228,68165,98393
1609941397000,30501,68863,99364
1609941697000,30835,69621,100456
1609941997000,31197,70419,101616
1609942302000,31524,71516,103040
1609942597000,31930,72368,104298
1609942897000,31274,73213,104487
1609943197000,31592,74042,105634
1609943497000,31747,74927,106674
1609943798000,31923,75800,107723
1609944097000,32315,76544,108859
1609944397000,32610,76979,109589
1609944697000,32824,77666,110490
1609944997000,33189,78496,111685
1609945297000,33589,78903,112492
1609945597000,34005,79914,113919
1609945902000,34374,80801,115175
1609946197000,34753,81597,116350
1609946497000,35200,82163,117363
1609946797000,35506,82684,118190
1609947097000,35744,83044,118788
1609947397000,36122,83409,119531
1609947696000,35285,84128,119413
1609947997000,35511,84792,120303
1609948297000,35863,85280,121143
1609948597000,35991,85809,121800
1609948897000,36182,86264,122446
1609949197000,36409,87044,123453
1609949497000,36583,87675,124258
1609949797000,36754,88170,124924
1609950097000,37040,88528,125568
1609950397000,37254,89068,126322
1609950698000,37441,89375,126816
1609950996000,37652,89434,127086
1609951297000,37782,89472,127254
1609951597000,38015,89707,127722
1609951897000,38238,89883,128121
1609952197000,38480,89765,128245
1609952496000,38539,89719,128258
1609952797000,38605,89963,128568
1609953096000,38666,89815,128481
1609953397000,38892,90252,129144
1609953697000,39169,90565,129734
1609953997000,39355,91182,130537
1609954317000,39628,91555,131183
1609954597000,39813,92047,131860
1609954914000,39896,92581,132477
1609955197000,40042,93453,133495
1609955497000,40241,94065,134306
1609955797000,40263,94272,134535
1609956097000,40458,94982,135440
1609956397000,40898,95302,136200
1609956697000,41297,96113,137410
1609956997000,41293,96738,138031
1609957297000,42145,97279,139424
1609957597000,42433,97985,140418
1609957897000,42474,98732,141206
1609958197000,43170,99310,142480
1609958497000,43882,99827,143709
1609959097000,44277,100567,144844
1609959397000,44418,100824,145242
1609959697000,44616,101177,145793
1609959997000,44716,101623,146339
1609960297000,44942,101876,146818
1609960597000,44943,102180,147123
1609960897000,45162,102489,147651
1609961197000,45222,102757,147979
1609961497000,45282,102999,148281
1609961797000,45347,103222,148569
1609962097000,45496,103387,148883
1609962397000,45586,103605,149191
1609962697000,45723,103732,149455
1609963012000,45847,103888,149735
1609963297000,45800,103874,149674
1609963597000,45774,103749,149523
1609963897000,45821,103627,149448
1609964197000,45879,103837,149716
1609964497000,45752,104041,149793
1609964797000,45884,104172,150056
1609965097000,45820,104321,150141
1609965397000,45798,104427,150225
1609965697000,45756,104208,149964
1609966012000,45719,104217,149936
1609966297000,45735,104013,149748
1609966597000,45619,103884,149503
1609966897000,45544,103653,149197
1609967197000,45409,103457,148866
1609967497000,45354,103779,149133
1609967797000,45220,103702,148922
1609968097000,45284,103388,148672
1609968397000,45210,103168,148378
1609968713000,44992,103028,148020
1609968997000,44930,102580,147510
1609969297000,44860,102592,147452
1609969597000,44789,102495,147284
1609969897000,44804,102268,147072
1609970197000,44707,101987,146694
1609970497000,44532,101621,146153
1609970796000,44423,101168,145591
1609971108000,44128,100763,144891
1609971397000,44142,100588,144730
1609971697000,44035,100304,144339
1609971997000,44015,100174,144189
1609972297000,43857,99834,143691
1609972597000,43826,99247,143073
1609972897000,43771,99065,142836
1609973197000,43723,98856,142579
1609973497000,43644,98333,141977
1609973797000,43519,97906,141425
1609974097000,43455,97248,140703
1609974397000,43277,96578,139855
1609974719000,43008,95962,138970
1609974997000,42970,95749,138719
1609975297000,42865,95329,138194
1609975597000,42899,95207,138106
1609975897000,42827,95001,137828
1609976197000,42723,94890,137613
1609976497000,42773,94869,137642
1609976797000,42747,94823,137570
1609977097000,42753,94629,137382
1609977397000,42835,94705,137540
1609977697000,43095,94366,137461
1609977997000,43381,94028,137409
1609978297000,43346,94047,137393
1609978597000,43367,93802,137169
1609978897000,43259,93851,137110
1609979197000,43150,93977,137127
1609979497000,42955,94247,137202
1609979797000,42795,94402,137197
1609980097000,42805,94373,137178
1609980397000,42616,94402,137018
1609980697000,42408,94246,136654
1609980996000,42358,94052,136410
1609981297000,42210,93977,136187
1609981597000,42120,94017,136137
1609981897000,42086,94275,136361
1609982197000,42016,94334,136350
1609982497000,41870,94663,136533
1609982797000,41765,94895,136660
1609983097000,41640,94883,136523
1609983396000,41570,94981,136551
1609983697000,41434,94872,136306
1609983997000,41381,94742,136123
1609984297000,41283,94426,135709
1609984597000,41090,93727,134817
1609984897000,40948,94188,135136
1609985197000,40831,94462,135293
1609985497000,40700,94700,135400
1609985796000,40617,94571,135188
1609986097000,40459,94844,135303
1609986397000,40303,94732,135035
1609986698000,40044,94675,134719
1609986997000,39959,94828,134787
1609987297000,39863,94627,134490
1609987597000,39713,94346,134059
1609987897000,39455,93991,133446
1609988197000,39119,93789,132908
1609988497000,38975,93113,132088
1609988798000,38794,92701,131495
1609989097000,38531,92378,130909
1609989397000,38325,91817,130142
1609989697000,38087,91531,129618
1609989997000,37809,91084,128893
1609990297000,37604,90506,128110
1609990597000,37374,90106,127480
1609990897000,37001,89500,126501
1609991197000,36726,88971,125697
1609991497000,36475,88565,125040
1609991797000,36168,87934,124102
1609992097000,35856,87144,123000
1609992397000,35556,86277,121833
1609992696000,35173,85685,120858
1609992997000,34914,85067,119981
1609993297000,34650,83866,118516
1609993597000,34366,83115,117481
1609993897000,34035,82253,116288
1609994197000,33708,81534,115242
1609994496000,33425,80845,114270
1609994797000,33195,80287,113482
1609995097000,32909,79510,112419
1609995397000,32551,78844,111395
1609995697000,31842,77624,109466
1609995997000,31297,76668,107965
1609996297000,30840,75763,106603
1609996597000,30375,75726,106101
1609996897000,29967,74960,104927
1609997197000,29642,74121,103763
1609997497000,29342,72859,102201
1609997797000,29029,72222,101251
1609998097000,28693,71434,100127
1609998397000,28261,70793,99054
1609998697000,27919,69957,97876
1609998997000,27650,69406,97056
1609999297000,27192,68923,96115
1609999597000,26791,67407,94198
1609999897000,26635,66618,93253
1610000197000,26447,65505,91952
1610000496000,26246,64647,90893
1610000797000,26031,63794,89825
1610001097000,25792,62885,88677
1610001397000,25537,62213,87750
1610001696000,25323,61491,86814
1610001997000,25223,60860,86083
1610002297000,25052,60018,85070
1610002597000,24865,59465,84330
1610002896000,24707,59419,84126
1610003197000,24513,58142,82655
1610003497000,24336,57490,81826
1610003797000,24204,57008,81212
1610004097000,22933,56530,79463
1610004397000,22577,56272,78849
1610004697000,22417,55763,78180
1610004997000,22493,55425,77918
1610005297000,22268,55285,77553
1610005597000,22947,55043,77990
1610005897000,22030,54829,76859
1610006197000,21950,54501,76451
1610006497000,21931,53844,75775
1610006797000,21749,53587,75336
1610007097000,21716,53167,74883
1610007397000,21621,53021,74642
1610007697000,21217,52757,73974
1610007997000,21320,52665,73985
1610008297000,21301,52462,73763
1610008597000,21310,52301,73611
1610008896000,21420,51752,73172
1610009197000,21418,51490,72908
1610009497000,21361,51423,72784
1610009797000,21438,51426,72864
1610010096000,21241,51311,72552
1610010397000,21358,51364,72722
1610010697000,21599,51458,73057
1610010997000,21634,51578,73212
1610011297000,21658,51716,73374
1610011597000,21753,51754,73507
1610011897000,21755,51973,73728
1610012197000,21884,51759,73643
1610012497000,22008,51815,73823
1610012797000,22041,51713,73754
1610013097000,22081,51643,73724
1610013397000,22148,51830,73978
1610013697000,22194,51824,74018
1610013996000,22246,51788,74034
1610014297000,22329,51739,74068
1610014598000,22473,52055,74528
1610014897000,22589,52124,74713
1610015197000,22648,51983,74631
1610015497000,22803,51855,74658
1610015797000,22954,52219,75173
1610016097000,23008,52464,75472
1610016397000,23097,52612,75709
1610016696000,23209,52929,76138
1610016997000,23226,53220,76446
1610017297000,23326,53325,76651
1610017597000,23409,53608,77017
1610017897000,23481,53984,77465
1610018196000,23702,54134,77836
1610018497000,23746,54417,78163
1610018801000,23911,54533,78444
1610019096000,23974,54880,78854
1610019397000,24026,55137,79163
1610019698000,23626,56660,80286
1610019997000,23768,56935,80703
1610020297000,23984,57113,81097
1610020597000,24239,56495,80734
1610020897000,24342,56757,81099
1610021197000,24483,56953,81436
1610021497000,24707,57460,82167
1610021797000,24934,57774,82708
1610022109000,25166,58316,83482
1610022397000,25305,58934,84239
1610022697000,25429,59257,84686
1610022997000,25720,59720,85440
1610023297000,25915,60193,86108
1610023597000,26069,60807,86876
1610023897000,26370,61363,87733
1610024197000,26528,62142,88670
1610024497000,26733,62673,89406
1610024797000,26966,63375,90341
1610025097000,27171,63990,91161
1610025397000,27424,64286,91710
1610025697000,27735,64717,92452
1610025997000,28116,65428,93544
1610026297000,28350,66078,94428
1610026597000,28641,66682,95323
1610026897000,28970,67356,96326
1610027197000,29190,67824,97014
1610027497000,29381,69001,98382
1610027799000,29675,69464,99139
1610028097000,29864,70038,99902
1610028397000,30146,70877,101023
1610028697000,30317,71669,101986
1610028997000,30570,72272,102842
1610029297000,30804,72933,103737
1610029609000,31175,73736,104911
1610029900000,31522,73739,105261
1610030198000,31665,74691,106356
1610030498000,32003,75121,107124
1610030797000,32243,75643,107886
1610031097000,32463,76577,109040
1610031397000,32753,77395,110148
1610031697000,32951,78171,111122
1610032017000,33222,78960,112182
1610032297000,33501,79626,113127
1610032597000,33725,80840,114565
1610032900000,34085,81608,115693
1610033197000,34315,82378,116693
1610033497000,34565,82636,117201
1610033797000,34939,83244,118183
1610034097000,35332,83904,119236
1610034397000,35665,84481,120146
1610034697000,35984,84828,120812
1610034997000,36383,85138,121521
1610035297000,36611,85377,121988
1610035597000,36820,85882,122702
1610035897000,37070,86493,123563
1610036197000,37358,86611,123969
1610036497000,37618,87086,124704
1610036798000,37795,87470,125265
1610037097000,38131,87613,125744
1610037396000,38341,87855,126196
1610037697000,37098,88248,125346
1610037997000,37188,88676,125864
1610038297000,37326,88930,126256
1610038597000,37519,89120,126639
1610038897000,37563,88880,126443
1610039197000,37632,89184,126816
1610039497000,37841,89278,127119
1610039797000,38010,89756,127766
